,cip_code,total_graduates,knowledge_rate,career_outcomes_perc,total_perc_employed_overall,total_perc_employed_full_time,total_perc_employed_part_time,perc_standard_employment_overall,perc_standard_full_time,perc_standard_part_time,perc_entrepreneur_overall,perc_entrepreneur_full_time,perc_entrepreneur_part_time,perc_temp_contract_overall,perc_temp_contract_full_time,perc_temp_contract_part_time,perc_freelance_overall,perc_freelance_full_time,perc_freelance_part_time,perc_fellowship_intern_overall,perc_fellowship_intern_full_time,perc_fellowship_intern_part_time,perc_service,perc_military,perc_continuing_ed,perc_seeking_employment,perc_seeking_continuing_ed,perc_not_seeking,mean_starting_salary,year,perc_still_seeking_overall,CIPCode,CIPTitle
689,14.03,264,78.0,68.3,57.8,57.8,0.0,52.9,52.9,0.0,1.0,1.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,2.4,2.4,0.0,1.0,0.0,8.7,31.1,0.5,1.0,6423,2021,31.6,14.03,Agricultural Engineering.
690,14.04,376,87.2,94.8,81.1,8.8,0.3,8.2,79.9,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.3,12.5,4.6,0.6,0.9,6388,2021,5.2,14.04,Architectural Engineering.
691,14.05,2655,69.9,87.6,53.0,51.3,1.7,5.0,48.5,1.5,0.3,0.3,0.1,1.7,1.5,0.2,0.1,0.1,0.0,0.9,0.9,0.0,0.1,0.5,33.2,9.9,2.4,0.9,65384,2021,12.3,14.05,Biomedical/Medical Engineering.
692,14.07,3433,74.1,83.5,65.4,64.3,1.2,63.3,62.5,0.8,0.2,0.2,0.0,1.1,0.8,0.3,0.0,0.0,0.0,0.8,0.7,0.1,0.0,0.4,17.1,15.7,0.8,0.6,799,2021,16.5,14.07,Chemical Engineering.
693,14.08,4238,69.2,89.1,7.4,69.0,1.4,67.3,66.2,1.1,0.4,0.4,0.0,1.1,1.0,0.1,0.2,0.1,0.1,1.4,1.3,0.1,0.1,1.7,16.5,9.9,0.9,0.6,61314,2021,1.8,14.08,Civil Engineering.
694,14.09,485,72.6,86.3,68.9,67.7,1.1,66.2,65.4,0.9,0.8,0.8,0.0,0.9,0.7,0.1,0.2,0.2,0.0,0.7,0.6,0.1,0.1,0.4,16.5,13.1,0.6,0.5,88158,2021,13.6,14.09,Computer Engineering.
695,14.10,546,61.1,85.5,66.7,65.2,1.4,64.1,63.0,1.1,0.6,0.6,0.0,0.9,0.8,0.2,0.2,0.1,0.1,0.8,0.7,0.1,0.1,0.9,17.2,13.6,0.8,0.8,78148,2021,14.4,14.10,"Electrical, Electronics and Communications Engineering."
696,14.12,272,61.4,85.0,41.3,4.1,1.2,4.1,38.9,1.2,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,41.3,15.0,0.0,0.6,67162,2021,15.0,14.12,Engineering Physics.
697,14.13,92,59.8,85.5,7.9,63.6,7.3,67.3,6.0,7.3,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.0,0.0,63,2021,14.5,14.13,Engineering Science.
698,14.14,472,72.2,8.1,55.1,53.4,1.8,52.5,51.3,1.2,0.6,0.6,0.0,0.9,0.3,0.6,0.0,0.0,0.0,1.2,1.2,0.0,0.9,0.9,22.9,17.6,2.3,0.3,58318,2021,19.9,14.14,Environmental/Environmental Health Engineering.
699,14.18,769,7.6,82.6,46.6,46.0,0.6,44.4,44.0,0.4,0.4,0.4,0.0,0.7,0.6,0.2,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.7,34.8,14.7,2.6,0.6,6878,2021,17.3,14.18,Materials Engineering
700,14.19,9791,69.6,85.6,67.7,66.4,1.3,64.9,63.9,1.0,0.6,0.6,0.0,1.4,1.3,0.1,0.1,0.1,0.1,0.7,0.6,0.2,0.1,1.6,15.5,13.5,0.7,0.9,67744,2021,14.2,14.19,Mechanical Engineering.
701,14.20,77,9.9,94.1,65.7,64.3,1.4,64.3,62.9,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,5.7,0.0,2.9,69634,2021,5.7,14.20,Metallurgical Engineering.
702,14.21,81,82.7,95.5,85.1,83.6,1.5,8.6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,1.5,0.0,3.0,7.5,4.5,0.0,0.0,67922,2021,4.5,14.21,Mining and Mineral Engineering.
703,14.23,94,62.8,89.8,47.5,45.8,1.7,47.5,45.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.5,1.2,0.0,0.0,733,2021,1.2,14.23,Nuclear Engineering.
704,14.25,313,72.8,75.7,55.7,55.7,0.0,55.7,55.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,18.4,22.4,1.8,1.3,75917,2021,24.1,14.25,Petroleum Engineering.
705,14.27,177,62.7,82.2,7.3,66.7,3.6,65.8,64.9,0.9,0.9,0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,2.7,0.9,1.8,0.0,0.9,9.9,16.2,0.9,1.8,7173,2021,17.1,14.27,Systems Engineering.
706,14.33,57,66.7,92.1,84.2,81.6,2.6,73.7,73.7,0.0,2.6,2.6,0.0,2.6,0.0,2.6,0.0,0.0,0.0,5.3,5.3,0.0,0.0,0.0,7.9,7.9,0.0,0.0,5842,2021,7.9,14.33,Construction Engineering.
707,14.35,2329,7.0,88.5,72.0,7.7,1.3,69.7,68.5,1.1,0.6,0.5,0.1,0.8,0.7,0.1,0.1,0.1,0.0,0.9,0.8,0.1,0.1,1.8,14.3,1.7,0.7,0.5,68439,2021,11.4,14.35,Industrial Engineering.
708,14.36,63,92.1,96.6,93.1,91.4,1.7,89.7,87.9,1.7,0.0,0.0,0.0,1.7,1.7,0.0,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,0.0,0.0,745,2021,3.4,14.36,Manufacturing Engineering.
709,14.37,167,79.0,93.9,83.3,81.8,1.5,74.2,73.5,0.8,4.5,4.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.5,0.8,0.8,0.0,0.0,9.8,5.3,0.8,0.8,8532,2021,6.1,14.37,Operations Research.
710,14.39,5,84.0,97.5,54.8,52.4,2.4,54.8,52.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,38.1,2.4,0.0,2.4,6461,2021,2.4,14.39,Geological/Geophysical Engineering.
711,14.42,82,89.0,82.2,71.2,71.2,0.0,68.5,68.5,0.0,1.4,1.4,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.8,0.0,0.0,8971,2021,17.8,14.42,"Mechatronics, Robotics, and Automation Engineering."
712,14.45,312,84.0,74.0,44.7,42.7,1.9,42.7,41.2,1.5,0.4,0.4,0.0,0.8,0.4,0.4,0.4,0.4,0.0,0.4,0.4,0.0,0.4,0.8,26.7,2.6,5.0,1.9,58276,2021,25.6,14.45,Biological/Biosystems Engineering.
713,14.47,68,7.6,97.9,45.8,45.8,0.0,45.8,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,37.5,2.1,0.0,0.0,8761,2021,2.1,,
714,14.99,83,9.4,7.3,49.3,49.3,0.0,48.0,48.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.7,28.0,1.3,1.3,67549,2021,29.3,14.99,"Engineering, Other."
715,15.02,126,5.8,96.9,89.1,87.5,1.6,84.4,84.4,0.0,1.6,1.6,0.0,1.6,0.0,1.6,0.0,0.0,0.0,1.6,1.6,0.0,0.0,1.6,6.3,3.1,0.0,0.0,5728,2021,3.1,15.02,Civil Engineering Technologies/Technicians.
716,15.03,287,72.1,9.2,78.3,69.6,8.7,66.7,61.4,5.3,2.4,1.9,0.5,2.4,1.4,1.0,6.8,4.8,1.9,0.0,0.0,0.0,1.0,0.5,9.7,9.7,0.0,1.0,6413,2021,9.7,15.03,Electrical Engineering Technologies/Technicians.
717,15.04,21,71.6,84.0,56.3,52.8,3.5,47.9,45.8,2.1,0.0,0.0,0.0,1.4,1.4,0.0,0.7,0.7,0.0,6.3,4.9,1.4,0.0,0.0,27.8,1.4,5.6,0.0,6273,2021,16.0,15.04,Electromechanical Instrumentation and Maintenance Technologies/Technicians.
718,15.05,17,81.3,93.1,71.3,69.0,2.3,69.0,67.8,1.1,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,0.0,0.0,21.8,6.9,0.0,0.0,6165,2021,6.9,15.05,Environmental Control Technologies/Technicians.
719,15.06,474,56.1,88.3,77.8,77.1,0.8,72.9,72.6,0.4,2.3,2.3,0.0,2.3,1.9,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.8,9.0,11.3,0.4,0.4,61146,2021,11.7,15.06,Industrial Production Technologies/Technicians.
720,15.07,21,4.8,91.5,72.0,72.0,0.0,68.3,68.3,0.0,1.2,1.2,0.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,8.5,0.0,1.2,59341,2021,8.5,15.07,Quality Control and Safety Technologies/Technicians.
721,15.08,91,66.3,81.3,71.4,69.7,1.7,67.5,66.0,1.5,1.0,1.0,0.0,1.5,1.3,0.2,0.5,0.5,0.0,0.8,0.8,0.0,0.0,0.8,8.7,17.4,1.2,0.5,65825,2021,18.6,15.08,Mechanical Engineering Related Technologies/Technicians.
722,15.10,529,68.1,93.6,9.3,89.7,0.6,83.9,83.3,0.6,1.4,1.4,0.0,2.8,2.8,0.0,0.8,0.8,0.0,1.4,1.4,0.0,0.0,1.9,0.6,6.4,0.0,0.8,62491,2021,6.4,15.10,Construction Engineering Technologies.
723,15.11,6,23.3,78.6,71.4,71.4,0.0,71.4,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,14.3,0.0,56374,2021,21.4,15.11,Engineering-Related Technologies.
724,15.12,12,71.7,85.7,77.9,76.7,1.2,72.1,7.9,1.2,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,2.3,2.3,0.0,1.2,1.2,4.7,14.0,0.0,1.2,65453,2021,14.0,15.12,Computer Engineering Technologies/Technicians.
725,15.15,495,7.7,93.7,82.3,8.3,2.0,78.6,76.6,2.0,1.1,1.1,0.0,1.7,1.7,0.0,0.3,0.3,0.0,0.6,0.6,0.0,0.3,1.7,9.1,6.3,0.0,0.3,65176,2021,6.3,15.15,Engineering-Related Fields.
726,16.01,1282,53.4,78.8,47.3,4.6,6.7,41.5,36.5,5.0,0.4,0.4,0.0,2.2,1.0,1.2,1.2,0.9,0.3,2.0,1.8,0.3,1.0,1.0,28.2,16.6,4.1,1.8,4986,2021,2.7,16.01,"Linguistic, Comparative, and Related Language Studies and Services."
727,16.03,383,46.5,69.9,47.2,34.3,12.9,39.9,3.3,9.6,0.0,0.0,0.0,3.4,2.2,1.1,2.2,0.6,1.7,1.7,1.1,0.6,1.7,1.7,19.1,25.8,3.9,0.6,49882,2021,29.8,16.03,"East Asian Languages, Literatures, and Linguistics."
728,16.04,77,66.2,72.4,25.5,23.5,2.0,25.5,23.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.8,33.3,25.5,2.0,2.0,44277,2021,27.5,16.04,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics."
729,16.05,193,73.1,82.3,48.9,41.8,7.1,4.4,36.2,4.3,1.4,0.7,0.7,3.5,2.8,0.7,0.7,0.0,0.7,2.8,2.1,0.7,1.4,2.1,29.8,12.8,5.0,0.0,394,2021,17.7,16.05,"Germanic Languages, Literatures, and Linguistics."
730,16.09,2277,62.4,82.2,52.6,45.7,6.9,46.8,42.0,4.8,0.5,0.4,0.1,3.5,2.0,1.5,0.4,0.2,0.1,1.5,1.1,0.4,1.4,0.6,26.3,11.7,5.8,1.5,44127,2021,17.5,16.09,"Romance Languages, Literatures, and Linguistics."
731,16.12,152,78.3,86.4,49.6,4.3,9.2,46.2,38.7,7.6,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,2.5,1.7,0.8,0.0,0.8,33.6,1.1,3.4,2.5,45324,2021,13.4,16.12,"Classics and Classical Languages, Literatures, and Linguistics."
732,16.16,126,52.4,86.4,47.0,39.4,7.6,37.9,36.4,1.5,0.0,0.0,0.0,4.5,3.0,1.5,4.5,0.0,4.5,0.0,0.0,0.0,1.5,0.0,37.9,7.6,6.1,0.0,41648,2021,13.6,16.16,American Sign Language.
733,19.01,376,58.8,87.4,52.5,47.1,5.4,49.3,45.7,3.6,0.5,0.0,0.5,1.4,1.4,0.0,0.5,0.0,0.5,0.9,0.0,0.9,0.5,1.4,3.8,1.4,1.8,2.7,3787,2021,12.2,19.01,"Family and Consumer Sciences/Human Sciences, General."
734,19.02,92,78.3,97.1,86.1,86.1,0.0,86.1,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,8.3,2.8,0.0,1.4,49978,2021,2.8,19.02,Family and Consumer Sciences/Human Sciences Business Services.
735,19.04,599,52.3,79.7,52.4,44.7,7.7,45.0,39.6,5.4,1.9,1.6,0.3,2.2,1.0,1.3,1.6,1.3,0.3,1.6,1.3,0.3,0.3,0.3,25.6,16.0,4.2,1.3,3957,2021,2.1,19.04,Family and Consumer Economics and Related Studies.
736,19.05,994,65.1,87.5,38.0,32.6,5.4,33.2,29.4,3.9,1.9,1.2,0.6,1.9,1.4,0.5,0.2,0.2,0.0,0.9,0.5,0.5,0.5,0.3,47.0,9.1,3.2,1.9,38538,2021,12.4,19.05,"Foods, Nutrition, and Related Services."
737,19.06,119,33.6,72.5,6.0,52.5,7.5,5.0,42.5,7.5,0.0,0.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,1.0,2.0,7.5,0.0,38826,2021,27.5,19.06,Housing and Human Environments.
738,19.07,3735,62.0,83.6,5.0,44.3,5.7,48.4,43.2,5.2,0.3,0.3,0.0,0.6,0.3,0.2,0.3,0.2,0.1,0.4,0.3,0.1,0.4,0.3,31.7,11.1,5.0,1.4,365,2021,16.2,19.07,"Human Development, Family Studies, and Related Services."
739,19.09,796,8.0,83.4,72.4,64.7,7.7,63.9,57.9,6.0,3.9,3.5,0.5,1.4,0.9,0.5,0.5,0.3,0.2,2.7,2.0,0.6,0.0,0.3,1.0,15.7,0.8,0.8,41621,2021,16.5,19.09,Apparel and Textiles.
740,22.01,297,4.1,79.8,52.1,46.2,5.9,49.6,44.5,5.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0.8,26.9,1.1,1.1,0.0,46618,2021,2.2,22.01,Law.
741,22.03,345,61.7,91.3,77.5,76.5,0.9,77.5,76.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.4,7.5,0.9,3.8,39798,2021,8.5,22.03,Legal Support Services.
742,23.01,6929,57.1,77.7,5.8,41.6,9.2,45.1,38.0,7.2,0.9,0.6,0.3,2.5,1.6,0.8,1.2,0.6,0.6,1.1,0.8,0.4,0.9,0.3,24.5,17.3,4.6,1.4,4348,2021,22.0,23.01,"English Language and Literature, General."
743,23.13,1422,6.5,78.7,59.4,49.2,1.2,51.6,43.6,8.0,0.1,0.1,0.0,3.5,2.3,1.2,2.3,1.5,0.8,1.9,1.6,0.2,1.2,0.0,16.9,17.4,3.4,1.7,4476,2021,2.8,23.13,Rhetoric and Composition/Writing Studies.
744,23.14,233,75.1,84.9,52.0,42.3,9.7,45.7,4.0,5.7,0.0,0.0,0.0,1.7,0.6,1.1,2.3,0.6,1.7,2.3,1.1,1.1,1.1,0.0,3.3,9.1,5.7,1.7,5365,2021,14.9,23.14,Literature.
745,26.01,18451,57.1,8.6,39.7,34.4,5.3,36.0,31.5,4.6,0.3,0.3,0.1,2.0,1.6,0.5,0.2,0.1,0.1,1.1,1.0,0.1,0.8,0.5,38.5,9.9,9.2,1.4,38782,2021,19.1,26.01,"Biology, General."
746,26.02,3723,59.7,84.9,39.5,36.3,3.2,35.5,32.9,2.7,0.7,0.6,0.0,2.1,1.7,0.4,0.1,0.1,0.0,1.1,1.0,0.0,0.6,0.5,42.2,8.5,6.3,2.3,4429,2021,14.9,26.02,"Biochemistry, Biophysics and Molecular Biology."
747,26.04,2268,31.7,72.3,48.3,42.8,5.6,45.1,4.4,4.7,0.6,0.4,0.1,2.4,1.8,0.6,0.1,0.0,0.1,0.1,0.1,0.0,0.8,0.1,22.6,14.8,12.7,0.7,46161,2021,27.4,26.04,Cell/Cellular Biology and Anatomical Sciences.
748,26.05,686,66.0,83.8,38.4,34.9,3.5,32.5,29.6,2.9,0.2,0.0,0.2,3.5,3.5,0.0,0.2,0.0,0.2,2.0,1.8,0.2,1.1,0.2,42.4,1.4,5.7,1.8,4316,2021,16.1,26.05,Microbiological Sciences and Immunology.
749,26.07,768,49.7,8.0,54.2,5.0,4.2,46.1,42.4,3.7,0.3,0.3,0.0,6.3,5.8,0.5,0.0,0.0,0.0,1.6,1.6,0.0,0.8,0.0,24.9,17.5,2.4,0.3,29274,2021,19.9,26.07,Zoology/Animal Biology.
750,26.08,113,79.6,76.7,36.7,32.2,4.4,26.7,23.3,3.3,0.0,0.0,0.0,5.6,5.6,0.0,0.0,0.0,0.0,4.4,3.3,1.1,0.0,0.0,4.0,15.6,7.8,0.0,42822,2021,23.3,26.08,Genetics.
751,26.09,1587,71.5,8.5,3.8,24.4,6.3,27.8,21.9,5.9,0.8,0.7,0.1,1.1,0.9,0.2,0.2,0.2,0.0,1.0,0.8,0.2,0.4,1.2,46.9,6.8,12.4,1.5,3827,2021,19.2,26.09,"Physiology, Pathology and Related Sciences."
752,26.11,14,75.0,81.6,44.9,35.9,9.0,41.0,33.3,7.7,0.0,0.0,0.0,2.6,1.3,1.3,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,35.9,11.5,6.4,1.3,54274,2021,17.9,26.11,"Biomathematics, Bioinformatics, and Computational Biology."
753,26.12,235,75.7,91.0,56.2,54.5,1.7,52.2,51.1,1.1,0.0,0.0,0.0,3.4,2.8,0.6,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,34.8,6.2,2.8,0.0,45115,2021,9.0,26.12,Biotechnology.
754,26.13,856,43.0,82.9,54.9,48.1,6.8,45.9,4.2,5.7,0.3,0.3,0.0,4.9,3.8,1.1,0.0,0.0,0.0,3.8,3.8,0.0,0.5,0.3,26.6,13.0,3.5,1.1,41383,2021,16.6,26.13,"Ecology, Evolution, Systematics, and Population Biology."
755,26.15,2933,68.6,85.1,46.4,41.1,5.4,42.1,37.6,4.6,0.2,0.2,0.0,2.1,1.6,0.4,0.3,0.1,0.1,1.7,1.5,0.2,0.6,0.3,36.9,7.0,7.8,0.9,42458,2021,14.8,26.15,Neurobiology and Neurosciences.
756,26.99,322,29.2,95.7,63.8,59.6,4.3,6.6,56.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.0,0.0,0.0,31.9,4.3,0.0,0.0,46391,2021,4.3,26.99,"Biological and Biomedical Sciences, Other."
757,27.01,4964,61.3,85.3,49.2,45.8,3.4,45.9,43.1,2.8,0.5,0.5,0.0,1.5,1.2,0.3,0.4,0.3,0.1,0.9,0.7,0.3,0.6,0.5,34.4,11.2,3.4,0.8,66657,2021,14.6,27.01,Mathematics.
758,27.03,132,56.0,81.8,55.4,53.3,2.1,52.8,51.4,1.4,0.5,0.3,0.2,1.0,0.9,0.2,0.2,0.2,0.0,0.9,0.5,0.3,0.3,0.9,24.4,15.7,2.2,1.0,6981,2021,18.0,27.03,Applied Mathematics.
759,27.05,1648,5.6,88.6,6.8,57.4,3.4,56.6,54.4,2.2,0.8,0.7,0.1,1.0,1.0,0.0,0.5,0.5,0.0,1.9,0.8,1.1,0.2,0.2,26.9,8.4,3.0,0.5,75457,2021,11.4,27.05,Statistics.
760,29.02,71,54.9,75.7,69.2,61.5,7.7,69.2,61.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.5,2.6,5.1,68844,2021,23.1,29.02,"Intelligence, Command Control and Information Operations."
761,30.00,4313,41.4,76.8,53.5,48.4,5.1,49.3,44.9,4.4,1.1,0.8,0.2,1.8,1.6,0.2,0.8,0.7,0.2,0.4,0.4,0.1,0.5,0.8,2.7,18.7,4.0,1.7,43416,2021,22.7,30.00,"Multi-/Interdisciplinary Studies, General."
762,30.05,243,67.9,9.9,52.1,46.7,5.5,46.1,42.4,3.6,0.0,0.0,0.0,2.4,2.4,0.0,0.6,0.0,0.6,3.0,1.8,1.2,2.4,9.1,26.7,6.1,3.0,0.6,42412,2021,9.1,30.05,Peace Studies and Conflict Resolution.
763,30.06,62,32.3,94.3,9.0,9.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,59375,2021,5.0,30.06,Systems Science and Theory.
764,30.08,165,42.4,95.7,78.6,74.3,4.3,75.7,71.4,4.3,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,1.4,1.4,0.0,1.4,0.0,15.7,2.9,1.4,0.0,79882,2021,4.3,30.08,Mathematics and Computer Science.
765,30.15,157,65.6,85.4,62.1,58.3,3.9,52.4,5.5,1.9,3.9,2.9,1.0,2.9,1.9,1.0,0.0,0.0,0.0,2.9,2.9,0.0,0.0,0.0,23.3,11.7,2.9,0.0,6279,2021,14.6,30.15,"Science, Technology and Society."
766,30.17,679,36.2,79.0,51.6,38.6,13.0,48.0,35.4,12.6,0.4,0.4,0.0,1.2,0.8,0.4,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,26.4,13.8,6.9,1.2,4426,2021,2.7,30.17,Behavioral Sciences.
767,30.19,689,61.5,73.9,28.8,23.6,5.2,24.8,2.5,4.2,0.5,0.2,0.2,0.9,0.2,0.7,0.0,0.0,0.0,2.6,2.6,0.0,0.2,0.0,43.6,13.9,11.8,1.7,38861,2021,25.7,30.19,Nutrition Sciences.
768,30.20,1487,49.9,83.0,52.7,47.2,5.5,45.8,41.5,4.3,0.8,0.8,0.0,3.2,2.3,0.9,0.3,0.3,0.0,2.6,2.3,0.3,1.8,2.7,25.1,12.5,4.3,0.9,46979,2021,16.8,30.20,International/Global Studies.
769,30.22,145,7.3,8.4,56.9,49.0,7.8,52.9,45.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.9,2.9,0.0,1.0,0.0,22.5,13.7,5.9,0.0,5148,2021,19.6,30.22,Classical and Ancient Studies.
770,30.23,84,58.3,69.4,34.7,3.6,4.1,34.7,3.6,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,26.5,4.1,0.0,39971,2021,3.6,30.23,Intercultural/Multicultural and Diversity Studies.
771,30.25,551,43.2,82.6,61.3,58.8,2.5,56.7,54.6,2.1,0.8,0.8,0.0,2.9,2.5,0.4,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.0,2.2,13.4,3.8,0.4,67939,2021,17.2,30.25,Cognitive Science.
772,30.27,241,41.9,79.2,3.7,22.8,7.9,24.8,16.8,7.9,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,44.6,11.9,7.9,4.0,46161,2021,19.8,30.27,Human Biology.
773,30.31,73,75.3,92.7,67.3,63.6,3.6,6.0,56.4,3.6,1.8,1.8,0.0,3.6,3.6,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,25.5,5.5,1.8,0.0,78167,2021,7.3,30.31,Human Computer Interaction.
774,30.33,312,58.0,8.4,62.4,54.1,8.3,5.8,44.2,6.6,2.8,2.8,0.0,4.4,3.3,1.1,0.0,0.0,0.0,4.4,3.9,0.6,0.6,0.0,16.6,17.7,1.7,1.1,46168,2021,19.3,30.33,Sustainability Studies.
775,30.38,42,61.9,8.8,65.4,65.4,0.0,65.4,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,19.2,0.0,0.0,59945,2021,19.2,,
776,30.49,64,37.5,83.3,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,12.5,4.2,0.0,56747,2021,16.7,,
777,30.51,74,62.2,76.1,52.2,52.2,0.0,43.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,0.0,2.2,0.0,21.7,23.9,0.0,0.0,4669,2021,23.9,,
778,30.70,49,81.6,95.0,67.5,55.0,12.5,6.0,47.5,12.5,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,27.5,5.0,0.0,0.0,5835,2021,5.0,,
779,30.71,671,35.2,86.4,66.1,62.7,3.4,61.9,59.3,2.5,0.8,0.8,0.0,1.7,1.3,0.4,0.4,0.0,0.4,1.3,1.3,0.0,0.0,0.8,19.5,11.4,2.1,0.0,52778,2021,13.6,,
780,30.99,2322,53.7,87.3,61.0,55.7,5.3,55.7,51.6,4.1,1.2,0.9,0.3,2.2,2.1,0.2,0.6,0.1,0.5,1.3,1.0,0.2,0.6,1.9,2.2,1.2,2.2,3.9,6272,2021,12.3,30.99,"Multi/Interdisciplinary Studies, Other."
781,31.01,382,36.9,81.6,59.6,47.5,12.1,52.5,43.3,9.2,1.4,1.4,0.0,3.5,2.1,1.4,1.4,0.0,1.4,0.7,0.7,0.0,1.4,0.0,19.9,14.2,4.3,0.7,39123,2021,18.4,31.01,"Parks, Recreation and Leisure Studies."
782,31.03,57,53.8,88.3,75.8,67.8,8.1,72.5,64.5,8.1,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.0,1.1,11.4,11.0,0.7,0.0,33838,2021,11.7,31.03,"Parks, Recreation and Leisure Facilities Management."
783,31.05,1496,58.0,84.6,46.1,39.6,6.6,42.6,37.2,5.4,0.7,0.5,0.2,1.3,0.8,0.4,0.4,0.3,0.1,1.2,0.8,0.4,0.3,0.8,36.5,8.5,6.8,1.0,38266,2021,15.3,31.05,Health and Physical Education/Fitness.
784,38.01,212,56.8,81.0,44.3,38.6,5.7,38.7,34.3,4.4,1.3,1.2,0.1,1.7,1.1,0.6,0.5,0.3,0.3,2.0,1.7,0.3,1.0,1.2,33.2,1.3,8.3,1.7,4565,2021,18.6,38.01,Philosophy.
785,38.02,59,64.4,86.3,45.4,39.0,6.4,39.9,34.5,5.5,0.9,0.9,0.0,2.7,1.8,0.9,0.9,0.9,0.0,0.9,0.9,0.0,3.0,0.9,36.0,7.6,6.1,0.9,4331,2021,13.7,38.02,Religion/Religious Studies.
